date,country,new_cases,new_deaths,new_recoveries,cumulative_cases,cumulative_deaths
2021-07-19,Germany,28364,474,26783,40862958,686870
2021-07-20,Germany,26429,442,24956,40889387,687312
2021-07-21,Germany,26503,449,25026,40915890,687761
2021-07-22,Germany,25625,430,24197,40941515,688191
2021-07-23,Germany,27898,467,26343,40969413,688658
2021-07-24,Germany,25016,420,23622,40994429,689078
2021-07-25,Germany,25435,431,24018,41019864,689509
2021-07-26,Germany,24174,405,22827,41044038,689914
2021-07-27,Germany,22493,379,21239,41066531,690293
2021-07-28,Germany,23205,392,21912,41089736,690685
2021-07-29,Germany,23480,391,22171,41113216,691076
2021-07-30,Germany,20858,349,19696,41134074,691425
2021-07-31,Germany,22487,380,21234,41156561,691805
2021-08-01,Germany,20140,337,19018,41176701,692142
2021-08-02,Germany,19972,336,18859,41196673,692478
2021-08-03,Germany,20438,342,19299,41217111,692820
2021-08-04,Germany,18718,313,17675,41235829,693133
2021-08-05,Germany,18858,316,17807,41254687,693449
2021-08-06,Germany,18006,304,17002,41272693,693753
2021-08-07,Germany,17891,301,16894,41290584,694054
2021-08-08,Germany,15209,255,14361,41305793,694309
2021-08-09,Germany,15233,261,14384,41321026,694570
2021-08-10,Germany,16782,285,15847,41337808,694855
2021-08-11,Germany,16621,275,15695,41354429,695130
2021-08-12,Germany,14633,245,13817,41369062,695375
2021-08-13,Germany,14691,251,13872,41383753,695626
2021-08-14,Germany,14636,244,13820,41398389,695870
2021-08-15,Germany,14468,247,13662,41412857,696117
2021-08-16,Germany,12177,203,11498,41425034,696320
2021-08-17,Germany,12549,210,11849,41437583,696530
2021-08-18,Germany,12509,212,11812,41450092,696742
2021-08-19,Germany,12753,214,12042,41462845,696956
2021-08-20,Germany,13419,226,12671,41476264,697182
2021-08-21,Germany,11412,195,10776,41487676,697377
2021-08-22,Germany,10383,176,9804,41498059,697553
2021-08-23,Germany,11023,185,10408,41509082,697738
2021-08-24,Germany,11141,190,10520,41520223,697928
2021-08-25,Germany,10158,172,9592,41530381,698100
2021-08-26,Germany,9321,155,8801,41539702,698255
2021-08-27,Germany,9888,170,9337,41549590,698425
2021-08-28,Germany,9418,159,8893,41559008,698584
2021-08-29,Germany,8350,139,7884,41567358,698723
2021-08-30,Germany,8661,141,8178,41576019,698864
2021-08-31,Germany,8613,142,8133,41584632,699006
2021-09-01,Germany,8384,144,7916,41593016,699150
2021-09-02,Germany,7610,131,7186,41600626,699281
2021-09-03,Germany,7231,121,6828,41607857,699402
2021-09-04,Germany,7536,123,7116,41615393,699525
2021-09-05,Germany,6428,105,6069,41621821,699630
2021-09-06,Germany,6739,110,6363,41628560,699740
2021-09-07,Germany,5915,96,5585,41634475,699836
2021-09-08,Germany,6444,112,6085,41640919,699948
2021-09-09,Germany,5813,101,5489,41646732,700049
2021-09-10,Germany,6030,99,5694,41652762,700148
2021-09-11,Germany,5589,93,5277,41658351,700241
2021-09-12,Germany,4925,80,4650,41663276,700321
2021-09-13,Germany,5408,90,5106,41668684,700411
2021-09-14,Germany,5230,91,4938,41673914,700502
2021-09-15,Germany,4870,84,4598,41678784,700586
2021-09-16,Germany,4310,74,4069,41683094,700660
2021-09-17,Germany,4239,70,4002,41687333,700730
2021-09-18,Germany,4165,72,3932,41691498,700802
2021-09-19,Germany,3829,65,3615,41695327,700867
2021-09-20,Germany,4135,70,3904,41699462,700937
2021-09-21,Germany,3683,61,3477,41703145,700998
2021-09-22,Germany,3031,51,2862,41706176,701049
2021-09-23,Germany,3421,58,3230,41709597,701107
2021-09-24,Germany,3169,52,2992,41712766,701159
2021-09-25,Germany,3080,50,2908,41715846,701209
2021-09-26,Germany,2908,46,2745,41718754,701255
2021-09-27,Germany,2953,47,2788,41721707,701302
2021-09-28,Germany,2871,47,2711,41724578,701349
2021-09-29,Germany,2639,43,2491,41727217,701392
2021-09-30,Germany,2448,39,2311,41729665,701431
2021-10-01,Germany,2379,38,2246,41732044,701469
2021-10-02,Germany,2283,38,2155,41734327,701507
2021-10-03,Germany,2093,37,1976,41736420,701544
2021-10-04,Germany,2146,36,2026,41738566,701580
2021-10-05,Germany,2039,34,1925,41740605,701614
2021-10-06,Germany,2053,32,1938,41742658,701646
2021-10-07,Germany,1935,32,1827,41744593,701678
2021-10-08,Germany,1677,30,1583,41746270,701708
2021-10-09,Germany,1728,31,1631,41747998,701739
2021-10-10,Germany,1507,27,1423,41749505,701766
2021-10-11,Germany,1565,28,1477,41751070,701794
2021-10-12,Germany,1404,24,1325,41752474,701818
2021-10-13,Germany,1304,22,1231,41753778,701840
2021-10-14,Germany,1330,22,1255,41755108,701862
2021-10-15,Germany,1080,17,1019,41756188,701879
2021-10-16,Germany,1085,18,1024,41757273,701897
2021-10-17,Germany,1124,19,1061,41758397,701916
2021-10-18,Germany,1085,19,1024,41759482,701935
2021-10-19,Germany,1009,17,952,41760491,701952
2021-10-20,Germany,900,19,849,41761391,701971
2021-10-21,Germany,893,12,843,41762284,701983
2021-10-22,Germany,904,16,853,41763188,701999
2021-10-23,Germany,868,14,819,41764056,702013
2021-10-24,Germany,801,13,756,41764857,702026
2021-10-25,Germany,807,11,762,41765664,702037
2021-10-26,Germany,739,14,697,41766403,702051
2021-10-27,Germany,661,12,624,41767064,702063
2021-10-28,Germany,644,12,608,41767708,702075
2021-10-29,Germany,575,10,542,41768283,702085
2021-10-30,Germany,586,9,553,41768869,702094
2021-10-31,Germany,591,9,558,41769460,702103
2021-11-01,Germany,549,10,518,41770009,702113
2021-11-02,Germany,539,5,508,41770548,702118
2021-11-03,Germany,469,9,442,41771017,702127
2021-11-04,Germany,484,12,457,41771501,702139
2021-11-05,Germany,424,8,400,41771925,702147
2021-11-06,Germany,437,6,412,41772362,702153
2021-11-07,Germany,384,6,362,41772746,702159
2021-11-08,Germany,377,7,355,41773123,702166
2021-11-09,Germany,371,5,350,41773494,702171
2021-11-10,Germany,322,7,304,41773816,702178
2021-11-11,Germany,312,4,294,41774128,702182
2021-11-12,Germany,312,8,294,41774440,702190
2021-11-13,Germany,274,7,258,41774714,702197
2021-11-14,Germany,242,3,228,41774956,702200
2021-11-15,Germany,275,4,259,41775231,702204
2021-11-16,Germany,227,3,214,41775458,702207
2021-11-17,Germany,221,3,208,41775679,702210
2021-11-18,Germany,220,1,207,41775899,702211
2021-11-19,Germany,189,1,178,41776088,702212
2021-11-20,Germany,174,5,164,41776262,702217
2021-11-21,Germany,177,5,167,41776439,702222
2021-11-22,Germany,148,4,139,41776587,702226
2021-11-23,Germany,152,2,143,41776739,702228
2021-11-24,Germany,148,6,139,41776887,702234
2021-11-25,Germany,135,2,127,41777022,702236
2021-11-26,Germany,118,3,111,41777140,702239
2021-11-27,Germany,133,0,125,41777273,702239
2021-11-28,Germany,116,1,109,41777389,702240
2021-11-29,Germany,117,1,110,41777506,702241
2021-11-30,Germany,100,1,94,41777606,702242
2021-12-01,Germany,91,0,85,41777697,702242
2021-12-02,Germany,91,2,85,41777788,702244
2021-12-03,Germany,83,3,78,41777871,702247
2021-12-04,Germany,74,0,69,41777945,702247
2021-12-05,Germany,82,0,77,41778027,702247
2021-12-06,Germany,67,0,63,41778094,702247
2021-12-07,Germany,58,1,54,41778152,702248
2021-12-08,Germany,67,0,63,41778219,702248
2021-12-09,Germany,56,0,52,41778275,702248
2021-12-10,Germany,52,0,49,41778327,702248
2021-12-11,Germany,45,4,42,41778372,702252
2021-12-12,Germany,54,1,50,41778426,702253
2021-12-13,Germany,41,2,38,41778467,702255
2021-12-14,Germany,42,1,39,41778509,702256
2021-12-15,Germany,42,0,39,41778551,702256
2021-12-16,Germany,38,0,35,41778589,702256
2021-12-17,Germany,34,0,32,41778623,702256
2021-12-18,Germany,28,0,26,41778651,702256
2021-12-19,Germany,28,0,26,41778679,702256
2021-12-20,Germany,29,0,27,41778708,702256
2021-12-21,Germany,24,4,22,41778732,702260
2021-12-22,Germany,25,0,23,41778757,702260
2021-12-23,Germany,24,3,22,41778781,702263
2021-12-24,Germany,23,0,21,41778804,702263
2021-12-25,Germany,17,0,16,41778821,702263
2021-12-26,Germany,23,0,21,41778844,702263
2021-12-27,Germany,19,0,17,41778863,702263
2021-12-28,Germany,16,0,15,41778879,702263
2021-12-29,Germany,17,0,16,41778896,702263
2021-12-30,Germany,18,0,16,41778914,702263
2020-01-01,France,71226,1753,62748,71226,1753
2020-01-02,France,75922,1870,66886,147148,3623
2020-01-03,France,90673,2235,79881,237821,5858
2020-01-04,France,83224,2050,73319,321045,7908
2020-01-05,France,91253,2249,80392,412298,10157
2020-01-06,France,88637,2186,78087,500935,12343
2020-01-07,France,85137,2098,75004,586072,14441
2020-01-08,France,86668,2131,76353,672740,16572
2020-01-09,France,86478,2131,76185,759218,18703
2020-01-10,France,80249,1976,70698,839467,20679
2020-01-11,France,89211,2201,78593,928678,22880
2020-01-12,France,95838,2362,84431,1024516,25242
2020-01-13,France,88848,2187,78273,1113364,27429
2020-01-14,France,94726,2335,83452,1208090,29764
2020-01-15,France,98027,2415,86360,1306117,32179
2020-01-16,France,90889,2236,80071,1397006,34415
2020-01-17,France,94233,2323,83017,1491239,36738
2020-01-18,France,92616,2281,81593,1583855,39019
2020-01-19,France,94686,2335,83416,1678541,41354
2020-01-20,France,93462,2302,82338,1772003,43656
2020-01-21,France,96479,2380,84996,1868482,46036
2020-01-22,France,109398,2696,96377,1977880,48732
2020-01-23,France,98522,2429,86796,2076402,51161
2020-01-24,France,104995,2586,92498,2181397,53747
2020-01-25,France,102752,2532,90522,2284149,56279
2020-01-26,France,112728,2774,99311,2396877,59053
2020-01-27,France,114531,2821,100899,2511408,61874
2020-01-28,France,113182,2785,99711,2624590,64659
2020-01-29,France,111160,2736,97930,2735750,67395
2020-01-30,France,109176,2688,96182,2844926,70083
2020-01-31,France,104759,2582,92291,2949685,72665
2020-02-01,France,123239,3036,108571,3072924,75701
2020-02-02,France,108921,2683,95957,3181845,78384
2020-02-03,France,117886,2904,103855,3299731,81288
2020-02-04,France,121042,2984,106636,3420773,84272
2020-02-05,France,112562,2773,99165,3533335,87045
2020-02-06,France,122628,3022,108033,3655963,90067
2020-02-07,France,121835,3000,107334,3777798,93067
2020-02-08,France,128302,3163,113032,3906100,96230
2020-02-09,France,116027,2861,102217,4022127,99091
2020-02-10,France,111822,2755,98513,4133949,101846
2020-02-11,France,117130,2884,103189,4251079,104730
2020-02-12,France,122062,3004,107534,4373141,107734
2020-02-13,France,121757,2998,107265,4494898,110732
2020-02-14,France,119576,2941,105344,4614474,113673
2020-02-15,France,110821,2728,97631,4725295,116401
2020-02-16,France,125924,3103,110937,4851219,119504
2020-02-17,France,135691,3343,119541,4986910,122847
2020-02-18,France,126835,3129,111739,5113745,125976
2020-02-19,France,128162,3157,112908,5241907,129133
2020-02-20,France,128329,3161,113055,5370236,132294
2020-02-21,France,127593,3145,112407,5497829,135439
2020-02-22,France,131271,3230,115647,5629100,138669
2020-02-23,France,128199,3155,112941,5757299,141824
2020-02-24,France,123996,3056,109238,5881295,144880
2020-02-25,France,121162,2985,106741,6002457,147865
2020-02-26,France,124798,3074,109945,6127255,150939
2020-02-27,France,128511,3164,113216,6255766,154103
2020-02-28,France,124641,3071,109806,6380407,157174
2020-02-29,France,128720,3170,113400,6509127,160344
2020-03-01,France,129565,3192,114144,6638692,163536
2020-03-02,France,132082,3252,116362,6770774,166788
2020-03-03,France,134917,3323,118859,6905691,170111
2020-03-04,France,127231,3138,112088,7032922,173249
2020-03-05,France,118372,2915,104283,7151294,176164
2020-03-06,France,124357,3063,109556,7275651,179227
2020-03-07,France,126673,3120,111596,7402324,182347
2020-03-08,France,114628,2824,100985,7516952,185171
2020-03-09,France,134753,3321,118715,7651705,188492
2020-03-10,France,126655,3121,111581,7778360,191613
2020-03-11,France,127877,3151,112657,7906237,194764
2020-03-12,France,133725,3294,117809,8039962,198058
2020-03-13,France,120906,2979,106516,8160868,201037
2020-03-14,France,128045,3154,112805,8288913,204191
2020-03-15,France,123391,3036,108705,8412304,207227
2020-03-16,France,122507,3023,107926,8534811,210250
2020-03-17,France,118431,2919,104335,8653242,213169
2020-03-18,France,132922,3273,117102,8786164,216442
2020-03-19,France,119894,2954,105624,8906058,219396
2020-03-20,France,125902,3099,110917,9031960,222495
2020-03-21,France,109725,2702,96665,9141685,225197
2020-03-22,France,127593,3140,112407,9269278,228337
2020-03-23,France,126170,3108,111153,9395448,231445
2020-03-24,France,119798,2948,105540,9515246,234393
2020-03-25,France,117202,2888,103253,9632448,237281
2020-03-26,France,120211,2963,105903,9752659,240244
2020-03-27,France,130544,3214,115007,9883203,243458
2020-03-28,France,106134,2615,93502,9989337,246073
2020-03-29,France,120160,2958,105859,10109497,249031
2020-03-30,France,109620,2702,96573,10219117,251733
2020-03-31,France,113942,2806,100381,10333059,254539
2020-04-01,France,111831,2757,98521,10444890,257296
2020-04-02,France,109989,2706,96898,10554879,260002
2020-04-03,France,111482,2744,98213,10666361,262746
2020-04-04,France,104391,2569,91966,10770752,265315
2020-04-05,France,115430,2844,101691,10886182,268159
2020-04-06,France,99108,2443,87312,10985290,270602
2020-04-07,France,110874,2732,97678,11096164,273334
2020-04-08,France,105282,2593,92751,11201446,275927
2020-04-09,France,99875,2455,87988,11301321,278382
2020-04-10,France,106198,2616,93558,11407519,280998
2020-04-11,France,96059,2368,84626,11503578,283366
2020-04-12,France,103401,2553,91094,11606979,285919
2020-04-13,France,94941,2338,83641,11701920,288257
2020-04-14,France,103559,2550,91233,11805479,290807
2020-04-15,France,95594,2356,84216,11901073,293163
2020-04-16,France,96987,2389,85443,11998060,295552
2020-04-17,France,99661,2458,87799,12097721,298010
2020-04-18,France,93451,2300,82328,12191172,300310
2020-04-19,France,95913,2362,84497,12287085,302672
2020-04-20,France,87969,2169,77499,12375054,304841
2020-04-21,France,97127,2393,85567,12472181,307234
2020-04-22,France,101359,2499,89295,12573540,309733
2020-04-23,France,104984,2585,92489,12678524,312318
2020-04-24,France,91519,2257,80626,12770043,314575
2020-04-25,France,93640,2303,82495,12863683,316878
2020-04-26,France,81145,1996,71487,12944828,318874
2020-04-27,France,94688,2335,83418,13039516,321209
2020-04-28,France,90447,2228,79682,13129963,323437
2020-04-29,France,83986,2071,73990,13213949,325508
2020-04-30,France,90343,2226,79590,13304292,327734
2020-05-01,France,83025,2045,73143,13387317,329779
2020-05-02,France,81215,1998,71549,13468532,331777
2020-05-03,France,84105,2072,74095,13552637,333849
2020-05-04,France,76877,1896,67727,13629514,335745
2020-05-05,France,84347,2078,74308,13713861,337823
2020-05-06,France,75122,1852,66181,13788983,339675
2020-05-07,France,74269,1831,65429,13863252,341506
2020-05-08,France,73949,1820,65147,13937201,343326
2020-05-09,France,79482,1960,70022,14016683,345286
2020-05-10,France,73353,1806,64622,14090036,347092
2020-05-11,France,69772,1718,61468,14159808,348810
2020-05-12,France,71718,1771,63182,14231526,350581
2020-05-13,France,73000,1799,64311,14304526,352380
2020-05-14,France,68021,1674,59925,14372547,354054
2020-05-15,France,67364,1659,59346,14439911,355713
2020-05-16,France,78153,1925,68851,14518064,357638
2020-05-17,France,66904,1651,58941,14584968,359289
2020-05-18,France,68039,1676,59941,14653007,360965
2020-05-19,France,67160,1659,59166,14720167,362624
2020-05-20,France,66270,1630,58382,14786437,364254
2020-05-21,France,69077,1701,60855,14855514,365955
2020-05-22,France,69457,1709,61190,14924971,367664
2020-05-23,France,64646,1591,56952,14989617,369255
2020-05-24,France,60988,1501,53729,15050605,370756
2020-05-25,France,68490,1686,60338,15119095,372442
2020-05-26,France,63480,1567,55924,15182575,374009
2020-05-27,France,68673,1694,60499,15251248,375703
2020-05-28,France,55608,1370,48989,15306856,377073
2020-05-29,France,62712,1544,55248,15369568,378617
2020-05-30,France,67497,1661,59463,15437065,380278
2020-05-31,France,60012,1480,52869,15497077,381758
2020-06-01,France,59933,1477,52800,15557010,383235
2020-06-02,France,61053,1504,53786,15618063,384739
2020-06-03,France,58063,1431,51152,15676126,386170
2020-06-04,France,58396,1440,51445,15734522,387610
2020-06-05,France,57938,1427,51042,15792460,389037
2020-06-06,France,56729,1396,49977,15849189,390433
2020-06-07,France,61800,1520,54444,15910989,391953
2020-06-08,France,59233,1459,52183,15970222,393412
2020-06-09,France,58318,1441,51377,16028540,394853
2020-06-10,France,59632,1467,52534,16088172,396320
2020-06-11,France,56299,1389,49598,16144471,397709
2020-06-12,France,54614,1344,48114,16199085,399053
2020-06-13,France,54890,1351,48357,16253975,400404
2020-06-14,France,56402,1391,49689,16310377,401795
2020-06-15,France,53240,1311,46903,16363617,403106
2020-06-16,France,54658,1347,48152,16418275,404453
2020-06-17,France,54478,1342,47994,16472753,405795
2020-06-18,France,61732,1519,54384,16534485,407314
2020-06-19,France,47974,1183,42264,16582459,408497
2020-06-20,France,55120,1358,48559,16637579,409855
2020-06-21,France,60352,1484,53169,16697931,411339
2020-06-22,France,55849,1374,49202,16753780,412713
2020-06-23,France,57573,1412,50720,16811353,414125
2020-06-24,France,55748,1373,49113,16867101,415498
2020-06-25,France,53625,1323,47242,16920726,416821
2020-06-26,France,49275,1212,43410,16970001,418033
2020-06-27,France,56107,1383,49429,17026108,419416
2020-06-28,France,53432,1317,47072,17079540,420733
2020-06-29,France,53428,1314,47069,17132968,422047
2020-06-30,France,54346,1342,47877,17187314,423389
2020-07-01,France,60705,1495,53480,17248019,424884
2020-07-02,France,62670,1548,55211,17310689,426432
2020-07-03,France,56671,1393,49926,17367360,427825
2020-07-04,France,54889,1351,48356,17422249,429176
2020-07-05,France,53022,1306,46711,17475271,430482
2020-07-06,France,57819,1424,50937,17533090,431906
2020-07-07,France,61714,1522,54369,17594804,433428
2020-07-08,France,56134,1389,49453,17650938,434817
2020-07-09,France,50237,1238,44257,17701175,436055
2020-07-10,France,59133,1457,52095,17760308,437512
2020-07-11,France,60246,1482,53075,17820554,438994
2020-07-12,France,53054,1303,46739,17873608,440297
2020-07-13,France,58351,1440,51406,17931959,441737
2020-07-14,France,59373,1461,52306,17991332,443198
2020-07-15,France,58076,1436,51164,18049408,444634
2020-07-16,France,56206,1386,49516,18105614,446020
2020-07-17,France,61743,1522,54394,18167357,447542
